organism_id	rxn_id	rxn_irreversible	rno_acetaminophen_t1_d1_ctl	rno_acetaminophen_t1_d1_trt
rno	RCR11633	RCR11633_f	4	4
rno	RCR11633	RCR11633_r	4	4
rno	RCR11634	RCR11634_f	4	4
rno	RCR11634	RCR11634_r	4	4
rno	RCR11635	RCR11635_f	4	4
rno	RCR11635	RCR11635_r	4	4
rno	RCR11636	RCR11636_f	4	4
rno	RCR11636	RCR11636_r	4	4
rno	RCR11637	RCR11637_f	4	4
rno	RCR11637	RCR11637_r	4	4
rno	RCR11640	RCR11640_f	4	4
rno	RCR11640	RCR11640_r	4	4
rno	RCR11641	RCR11641_f	4	4
rno	RCR11641	RCR11641_r	4	4
rno	RCR11642	RCR11642_f	4	4
rno	RCR11642	RCR11642_r	4	4
rno	RCR11643	RCR11643_f	4	4
rno	RCR11643	RCR11643_r	4	4
rno	RCR11644	RCR11644_f	4	4
rno	RCR11644	RCR11644_r	4	4
rno	RCR11645	RCR11645_f	4	4
rno	RCR11645	RCR11645_r	4	4
rno	RCR11646	RCR11646_f	8.88	0.45
rno	RCR11646	RCR11646_r	8.88	0.45
rno	RCR11647	RCR11647_f	4	4
rno	RCR11647	RCR11647_r	4	4
rno	RCR11648	RCR11648_f	2	2
rno	RCR11648	RCR11648_r	2	2
rno	RCR11649	RCR11649_f	2.4	1.66
rno	RCR11649	RCR11649_r	2.4	1.66
rno	RCR11650	RCR11650_f	4	4
rno	RCR11650	RCR11650_r	4	4
rno	RCR11651	RCR11651_f	1.04	0.965
rno	RCR11651	RCR11651_r	1.04	0.965
rno	RCR11652	RCR11652_f	1.04	0.965
rno	RCR11652	RCR11652_r	1.04	0.965
rno	RCR11653	RCR11653_f	4	4
rno	RCR11653	RCR11653_r	4	4
rno	RCR11654	RCR11654_f	1.04	0.965
rno	RCR11654	RCR11654_r	1.04	0.965
rno	RCR11655	RCR11655_f	1.04	0.965
rno	RCR11655	RCR11655_r	1.04	0.965
rno	RCR11656	RCR11656_f	2	2
rno	RCR11656	RCR11656_r	2	2
rno	RCR11657	RCR11657_f	0.843	1.19
rno	RCR11657	RCR11657_r	0.843	1.19
rno	RCR11658	RCR11658_f	1.59	0.63
rno	RCR11658	RCR11658_r	1.59	0.63
rno	RCR11659	RCR11659_f	0.843	1.19
rno	RCR11659	RCR11659_r	0.843	1.19
rno	RCR11660	RCR11660_f	1.02	0.978
rno	RCR11660	RCR11660_r	1.02	0.978
rno	RCR11661	RCR11661_f	0.933	1.07
rno	RCR11661	RCR11661_r	0.933	1.07
rno	RCR11662	RCR11662_f	1.04	0.965
rno	RCR11662	RCR11662_r	1.04	0.965
rno	RCR11663	RCR11663_f	1.04	0.965
rno	RCR11663	RCR11663_r	1.04	0.965
rno	RCR11664	RCR11664_f	1.19	0.839
rno	RCR11664	RCR11664_r	1.19	0.839
rno	RCR11665	RCR11665_f	1.39	0.722
rno	RCR11665	RCR11665_r	1.39	0.722
rno	RCR11666	RCR11666_f	0.75	1.33
rno	RCR11666	RCR11666_r	0.75	1.33
rno	RCR11667	RCR11667_f	0.843	1.19
rno	RCR11667	RCR11667_r	0.843	1.19
rno	RCR11668	RCR11668_f	0.843	1.19
rno	RCR11668	RCR11668_r	0.843	1.19
rno	RCR11669	RCR11669_f	0.843	1.19
rno	RCR11669	RCR11669_r	0.843	1.19
rno	RCR11670	RCR11670_f	1.45	0.69
rno	RCR11670	RCR11670_r	1.45	0.69
rno	RCR11671	RCR11671_f	1.19	0.839
rno	RCR11671	RCR11671_r	1.19	0.839
rno	RCR11672	RCR11672_f	1.19	0.839
rno	RCR11672	RCR11672_r	1.19	0.839
rno	RCR11673	RCR11673_f	0.453	2.21
rno	RCR11673	RCR11673_r	0.453	2.21
rno	RCR11674	RCR11674_f	1.14	0.88
rno	RCR11674	RCR11674_r	1.14	0.88
rno	RCR11675	RCR11675_f	2	2
rno	RCR11675	RCR11675_r	2	2
rno	RCR11676	RCR11676_f	4	4
rno	RCR11676	RCR11676_r	4	4
rno	RCR11677	RCR11677_f	0.967	1.03
rno	RCR11677	RCR11677_r	0.967	1.03
rno	RCR11678	RCR11678_f	4	4
rno	RCR11678	RCR11678_r	4	4
rno	RCR11679	RCR11679_f	0.848	1.18
rno	RCR11679	RCR11679_r	0.848	1.18
rno	RCR11680	RCR11680_f	0.75	1.33
rno	RCR11680	RCR11680_r	0.75	1.33
rno	RCR11681	RCR11681_f	4	4
rno	RCR11681	RCR11681_r	4	4
rno	RCR11682	RCR11682_f	1.5	2.67
rno	RCR11682	RCR11682_r	1.5	2.67
rno	RCR11683	RCR11683_f	1.13	0.887
rno	RCR11683	RCR11683_r	1.13	0.887
rno	RCR11684	RCR11684_f	1.08	0.924
rno	RCR11684	RCR11684_r	1.08	0.924
rno	RCR11685	RCR11685_f	4	4
rno	RCR11685	RCR11685_r	4	4
rno	RCR11686	RCR11686_f	4	4
rno	RCR11686	RCR11686_r	4	4
rno	RCR11687	RCR11687_f	1.12	0.893
rno	RCR11687	RCR11687_r	1.12	0.893
rno	RCR11688	RCR11688_f	2.89	1.39
rno	RCR11688	RCR11688_r	2.89	1.39
rno	RCR11689	RCR11689_f	2.89	1.39
rno	RCR11689	RCR11689_r	2.89	1.39
rno	RCR11690	RCR11690_f	2.89	1.39
rno	RCR11690	RCR11690_r	2.89	1.39
rno	RCR11691	RCR11691_f	2.89	1.39
rno	RCR11691	RCR11691_r	2.89	1.39
rno	RCR11692	RCR11692_f	1.44	0.693
rno	RCR11692	RCR11692_r	1.44	0.693
rno	RCR11693	RCR11693_f	1.44	0.693
rno	RCR11693	RCR11693_r	1.44	0.693
rno	RCR11694	RCR11694_f	1.44	0.693
rno	RCR11694	RCR11694_r	1.44	0.693
rno	RCR11695	RCR11695_f	1.44	0.693
rno	RCR11695	RCR11695_r	1.44	0.693
rno	RCR11696	RCR11696_f	1.56	0.64
rno	RCR11696	RCR11696_r	1.56	0.64
rno	RCR11697	RCR11697_f	1.44	0.693
rno	RCR11697	RCR11697_r	1.44	0.693
rno	RCR11698	RCR11698_f	2.89	1.39
rno	RCR11698	RCR11698_r	2.89	1.39
rno	RCR11699	RCR11699_f	2.89	1.39
rno	RCR11699	RCR11699_r	2.89	1.39
rno	RCR11700	RCR11700_f	1.44	0.693
rno	RCR11700	RCR11700_r	1.44	0.693
rno	RCR11701	RCR11701_f	2.89	1.39
rno	RCR11701	RCR11701_r	2.89	1.39
rno	RCR11702	RCR11702_f	2.89	1.39
rno	RCR11702	RCR11702_r	2.89	1.39
rno	RCR11703	RCR11703_f	2.89	1.39
rno	RCR11703	RCR11703_r	2.89	1.39
rno	RCR11704	RCR11704_f	2.89	1.39
rno	RCR11704	RCR11704_r	2.89	1.39
rno	RCR11705	RCR11705_f	1.44	0.693
rno	RCR11705	RCR11705_r	1.44	0.693
rno	RCR11706	RCR11706_f	1.44	0.693
rno	RCR11706	RCR11706_r	1.44	0.693
rno	RCR11707	RCR11707_f	1.44	0.693
rno	RCR11707	RCR11707_r	1.44	0.693
rno	RCR11708	RCR11708_f	2.89	1.39
rno	RCR11708	RCR11708_r	2.89	1.39
rno	RCR11709	RCR11709_f	1.44	0.693
rno	RCR11709	RCR11709_r	1.44	0.693
rno	RCR11710	RCR11710_f	1.44	0.693
rno	RCR11710	RCR11710_r	1.44	0.693
rno	RCR11711	RCR11711_f	1.44	0.693
rno	RCR11711	RCR11711_r	1.44	0.693
rno	RCR11712	RCR11712_f	1.44	0.693
rno	RCR11712	RCR11712_r	1.44	0.693
rno	RCR11713	RCR11713_f	1.44	0.693
rno	RCR11713	RCR11713_r	1.44	0.693
rno	RCR11714	RCR11714_f	1.44	0.693
rno	RCR11714	RCR11714_r	1.44	0.693
rno	RCR11715	RCR11715_f	1.44	0.693
rno	RCR11715	RCR11715_r	1.44	0.693
rno	RCR11716	RCR11716_f	1.44	0.693
rno	RCR11716	RCR11716_r	1.44	0.693
rno	RCR11717	RCR11717_f	1.44	0.693
rno	RCR11717	RCR11717_r	1.44	0.693
rno	RCR11718	RCR11718_f	2.89	1.39
rno	RCR11718	RCR11718_r	2.89	1.39
rno	RCR11719	RCR11719_f	2.89	1.39
rno	RCR11719	RCR11719_r	2.89	1.39
rno	RCR11720	RCR11720_f	2.89	1.39
rno	RCR11720	RCR11720_r	2.89	1.39
rno	RCR11721	RCR11721_f	2.89	1.39
rno	RCR11721	RCR11721_r	2.89	1.39
rno	RCR11722	RCR11722_f	2.89	1.39
rno	RCR11722	RCR11722_r	2.89	1.39
rno	RCR11723	RCR11723_f	2.89	1.39
rno	RCR11723	RCR11723_r	2.89	1.39
rno	RCR11724	RCR11724_f	2.89	1.39
rno	RCR11724	RCR11724_r	2.89	1.39
rno	RCR11725	RCR11725_f	1.44	0.693
rno	RCR11725	RCR11725_r	1.44	0.693
rno	RCR11726	RCR11726_f	2.89	1.39
rno	RCR11726	RCR11726_r	2.89	1.39
rno	RCR11727	RCR11727_f	1.44	0.693
rno	RCR11727	RCR11727_r	1.44	0.693
rno	RCR11728	RCR11728_f	2.89	1.39
rno	RCR11728	RCR11728_r	2.89	1.39
rno	RCR11729	RCR11729_f	2.89	1.39
rno	RCR11729	RCR11729_r	2.89	1.39
rno	RCR11730	RCR11730_f	2.89	1.39
rno	RCR11730	RCR11730_r	2.89	1.39
rno	RCR11731	RCR11731_f	1.56	0.64
rno	RCR11731	RCR11731_r	1.56	0.64
rno	RCR11732	RCR11732_f	1.44	0.693
rno	RCR11732	RCR11732_r	1.44	0.693
rno	RCR11733	RCR11733_f	2.89	1.39
rno	RCR11733	RCR11733_r	2.89	1.39
rno	RCR11734	RCR11734_f	2.89	1.39
rno	RCR11734	RCR11734_r	2.89	1.39
rno	RCR11735	RCR11735_f	2.89	1.39
rno	RCR11735	RCR11735_r	2.89	1.39
rno	RCR11736	RCR11736_f	2.89	1.39
rno	RCR11736	RCR11736_r	2.89	1.39
rno	RCR11737	RCR11737_f	2.89	1.39
rno	RCR11737	RCR11737_r	2.89	1.39
rno	RCR11738	RCR11738_f	2.89	1.39
rno	RCR11738	RCR11738_r	2.89	1.39
rno	RCR11739	RCR11739_f	2.89	1.39
rno	RCR11739	RCR11739_r	2.89	1.39
rno	RCR11740	RCR11740_f	2.89	1.39
rno	RCR11740	RCR11740_r	2.89	1.39
rno	RCR11741	RCR11741_f	2.89	1.39
rno	RCR11741	RCR11741_r	2.89	1.39
rno	RCR11742	RCR11742_f	2.89	1.39
rno	RCR11742	RCR11742_r	2.89	1.39
rno	RCR11743	RCR11743_f	2.89	1.39
rno	RCR11743	RCR11743_r	2.89	1.39
rno	RCR11744	RCR11744_f	2.89	1.39
rno	RCR11744	RCR11744_r	2.89	1.39
rno	RCR11745	RCR11745_f	2.89	1.39
rno	RCR11745	RCR11745_r	2.89	1.39
rno	RCR11746	RCR11746_f	2.89	1.39
rno	RCR11746	RCR11746_r	2.89	1.39
rno	RCR11747	RCR11747_f	2.89	1.39
rno	RCR11747	RCR11747_r	2.89	1.39
rno	RCR11748	RCR11748_f	2.89	1.39
rno	RCR11748	RCR11748_r	2.89	1.39
rno	RCR11749	RCR11749_f	2.89	1.39
rno	RCR11749	RCR11749_r	2.89	1.39
rno	RCR11750	RCR11750_f	2.89	1.39
rno	RCR11750	RCR11750_r	2.89	1.39
rno	RCR11751	RCR11751_f	2.89	1.39
rno	RCR11751	RCR11751_r	2.89	1.39
rno	RCR11752	RCR11752_f	2.89	1.39
rno	RCR11752	RCR11752_r	2.89	1.39
rno	RCR11753	RCR11753_f	1.44	0.693
rno	RCR11753	RCR11753_r	1.44	0.693
rno	RCR11754	RCR11754_f	2.89	1.39
rno	RCR11754	RCR11754_r	2.89	1.39
rno	RCR11755	RCR11755_f	2.89	1.39
rno	RCR11755	RCR11755_r	2.89	1.39
rno	RCR11756	RCR11756_f	1.44	0.693
rno	RCR11756	RCR11756_r	1.44	0.693
rno	RCR11757	RCR11757_f	2.89	1.39
rno	RCR11757	RCR11757_r	2.89	1.39
rno	RCR11758	RCR11758_f	2.89	1.39
rno	RCR11758	RCR11758_r	2.89	1.39
rno	RCR11759	RCR11759_f	1.44	0.693
rno	RCR11759	RCR11759_r	1.44	0.693
rno	RCR11760	RCR11760_f	2.89	1.39
rno	RCR11760	RCR11760_r	2.89	1.39
rno	RCR11761	RCR11761_f	2.89	1.39
rno	RCR11761	RCR11761_r	2.89	1.39
rno	RCR11762	RCR11762_f	2.89	1.39
rno	RCR11762	RCR11762_r	2.89	1.39
rno	RCR11763	RCR11763_f	1.44	0.693
rno	RCR11763	RCR11763_r	1.44	0.693
rno	RCR11764	RCR11764_f	1.44	0.693
rno	RCR11764	RCR11764_r	1.44	0.693
rno	RCR11765	RCR11765_f	2.89	1.39
rno	RCR11765	RCR11765_r	2.89	1.39
rno	RCR11766	RCR11766_f	1.44	0.693
rno	RCR11766	RCR11766_r	1.44	0.693
rno	RCR11767	RCR11767_f	2.89	1.39
rno	RCR11767	RCR11767_r	2.89	1.39
rno	RCR11768	RCR11768_f	2.89	1.39
rno	RCR11768	RCR11768_r	2.89	1.39
rno	RCR11769	RCR11769_f	1.44	0.693
rno	RCR11769	RCR11769_r	1.44	0.693
rno	RCR11770	RCR11770_f	2.89	1.39
rno	RCR11770	RCR11770_r	2.89	1.39
rno	RCR11771	RCR11771_f	2.89	1.39
rno	RCR11771	RCR11771_r	2.89	1.39
rno	RCR11772	RCR11772_f	2.89	1.39
rno	RCR11772	RCR11772_r	2.89	1.39
rno	RCR11773	RCR11773_f	0.986	1.01
rno	RCR11773	RCR11773_r	0.986	1.01
rno	RCR11774	RCR11774_f	1.08	0.926
rno	RCR11774	RCR11774_r	1.08	0.926
rno	RCR11775	RCR11775_f	1.08	0.926
rno	RCR11775	RCR11775_r	1.08	0.926
rno	RCR11776	RCR11776_f	2.23	1.8
rno	RCR11776	RCR11776_r	2.23	1.8
rno	RCR11777	RCR11777_f	0.986	1.01
rno	RCR11777	RCR11777_r	0.986	1.01
rno	RCR11778	RCR11778_f	1.08	0.926
rno	RCR11778	RCR11778_r	1.08	0.926
rno	RCR11779	RCR11779_f	1.08	0.926
rno	RCR11779	RCR11779_r	1.08	0.926
rno	RCR11780	RCR11780_f	1.08	0.926
rno	RCR11780	RCR11780_r	1.08	0.926
rno	RCR11781	RCR11781_f	0.986	1.01
rno	RCR11781	RCR11781_r	0.986	1.01
rno	RCR11782	RCR11782_f	1.08	0.926
rno	RCR11782	RCR11782_r	1.08	0.926
rno	RCR11783	RCR11783_f	1.08	0.926
rno	RCR11783	RCR11783_r	1.08	0.926
rno	RCR11784	RCR11784_f	1.08	0.926
rno	RCR11784	RCR11784_r	1.08	0.926
rno	RCR11785	RCR11785_f	0.986	1.01
rno	RCR11785	RCR11785_r	0.986	1.01
rno	RCR11786	RCR11786_f	1.08	0.926
rno	RCR11786	RCR11786_r	1.08	0.926
rno	RCR11787	RCR11787_f	1.08	0.926
rno	RCR11787	RCR11787_r	1.08	0.926
rno	RCR11788	RCR11788_f	1.08	0.926
rno	RCR11788	RCR11788_r	1.08	0.926
rno	RCR11789	RCR11789_f	0.986	1.01
rno	RCR11789	RCR11789_r	0.986	1.01
rno	RCR11790	RCR11790_f	1.08	0.926
rno	RCR11790	RCR11790_r	1.08	0.926
rno	RCR11791	RCR11791_f	1.08	0.926
rno	RCR11791	RCR11791_r	1.08	0.926
rno	RCR11792	RCR11792_f	1.08	0.926
rno	RCR11792	RCR11792_r	1.08	0.926
rno	RCR11793	RCR11793_f	0.986	1.01
rno	RCR11793	RCR11793_r	0.986	1.01
rno	RCR11794	RCR11794_f	1.08	0.926
rno	RCR11794	RCR11794_r	1.08	0.926
rno	RCR11795	RCR11795_f	1.08	0.926
rno	RCR11795	RCR11795_r	1.08	0.926
rno	RCR11796	RCR11796_f	1.08	0.926
rno	RCR11796	RCR11796_r	1.08	0.926
rno	RCR11797	RCR11797_f	0.986	1.01
rno	RCR11797	RCR11797_r	0.986	1.01
rno	RCR11798	RCR11798_f	1.08	0.926
rno	RCR11798	RCR11798_r	1.08	0.926
rno	RCR11799	RCR11799_f	1.08	0.926
rno	RCR11799	RCR11799_r	1.08	0.926
rno	RCR11800	RCR11800_f	1.08	0.926
rno	RCR11800	RCR11800_r	1.08	0.926
rno	RCR11801	RCR11801_f	0.193	5.17
rno	RCR11801	RCR11801_r	0.193	5.17
rno	RCR11802	RCR11802_f	2.16	1.85
rno	RCR11802	RCR11802_r	2.16	1.85
rno	RCR11803	RCR11803_f	2.16	1.85
rno	RCR11803	RCR11803_r	2.16	1.85
rno	RCR11804	RCR11804_f	2.16	1.85
rno	RCR11804	RCR11804_r	2.16	1.85
rno	RCR11805	RCR11805_f	2.16	1.85
rno	RCR11805	RCR11805_r	2.16	1.85
rno	RCR11806	RCR11806_f	2.16	1.85
rno	RCR11806	RCR11806_r	2.16	1.85
rno	RCR11807	RCR11807_f	2.16	1.85
rno	RCR11807	RCR11807_r	2.16	1.85
rno	RCR11808	RCR11808_f	2.16	1.85
rno	RCR11808	RCR11808_r	2.16	1.85
rno	RCR11809	RCR11809_f	2.16	1.85
rno	RCR11809	RCR11809_r	2.16	1.85
rno	RCR11810	RCR11810_f	2.16	1.85
rno	RCR11810	RCR11810_r	2.16	1.85
rno	RCR11811	RCR11811_f	2.16	1.85
rno	RCR11811	RCR11811_r	2.16	1.85
rno	RCR11812	RCR11812_f	2.16	1.85
rno	RCR11812	RCR11812_r	2.16	1.85
rno	RCR11813	RCR11813_f	2.16	1.85
rno	RCR11813	RCR11813_r	2.16	1.85
rno	RCR11814	RCR11814_f	2.16	1.85
rno	RCR11814	RCR11814_r	2.16	1.85
rno	RCR11815	RCR11815_f	2.16	1.85
rno	RCR11815	RCR11815_r	2.16	1.85
rno	RCR11816	RCR11816_f	2.16	1.85
rno	RCR11816	RCR11816_r	2.16	1.85
rno	RCR11817	RCR11817_f	2.16	1.85
rno	RCR11817	RCR11817_r	2.16	1.85
rno	RCR11818	RCR11818_f	2.16	1.85
rno	RCR11818	RCR11818_r	2.16	1.85
rno	RCR11819	RCR11819_f	2.16	1.85
rno	RCR11819	RCR11819_r	2.16	1.85
rno	RCR11820	RCR11820_f	2.16	1.85
rno	RCR11820	RCR11820_r	2.16	1.85
rno	RCR11821	RCR11821_f	2.16	1.85
rno	RCR11821	RCR11821_r	2.16	1.85
rno	RCR11822	RCR11822_f	2.16	1.85
rno	RCR11822	RCR11822_r	2.16	1.85
rno	RCR11823	RCR11823_f	2.16	1.85
rno	RCR11823	RCR11823_r	2.16	1.85
rno	RCR11824	RCR11824_f	2.16	1.85
rno	RCR11824	RCR11824_r	2.16	1.85
rno	RCR11825	RCR11825_f	2.16	1.85
rno	RCR11825	RCR11825_r	2.16	1.85
rno	RCR11826	RCR11826_f	2.16	1.85
rno	RCR11826	RCR11826_r	2.16	1.85
rno	RCR11827	RCR11827_f	2.16	1.85
rno	RCR11827	RCR11827_r	2.16	1.85
rno	RCR11828	RCR11828_f	2.16	1.85
rno	RCR11828	RCR11828_r	2.16	1.85
rno	RCR11829	RCR11829_f	2.16	1.85
rno	RCR11829	RCR11829_r	2.16	1.85
rno	RCR11830	RCR11830_f	0.751	1.33
rno	RCR11830	RCR11830_r	0.751	1.33
rno	RCR11831	RCR11831_f	1.15	0.871
rno	RCR11831	RCR11831_r	1.15	0.871
rno	RCR11832	RCR11832_f	1.02	0.981
rno	RCR11832	RCR11832_r	1.02	0.981
rno	RCR11833	RCR11833_f	0.769	1.3
rno	RCR11833	RCR11833_r	0.769	1.3
rno	RCR11834	RCR11834_f	0.751	1.33
rno	RCR11834	RCR11834_r	0.751	1.33
rno	RCR11835	RCR11835_f	1.15	0.871
rno	RCR11835	RCR11835_r	1.15	0.871
rno	RCR11836	RCR11836_f	1.02	0.981
rno	RCR11836	RCR11836_r	1.02	0.981
rno	RCR11837	RCR11837_f	0.769	1.3
rno	RCR11837	RCR11837_r	0.769	1.3
rno	RCR11838	RCR11838_f	0.751	1.33
rno	RCR11838	RCR11838_r	0.751	1.33
rno	RCR11839	RCR11839_f	1.15	0.871
rno	RCR11839	RCR11839_r	1.15	0.871
rno	RCR11840	RCR11840_f	1.02	0.981
rno	RCR11840	RCR11840_r	1.02	0.981
rno	RCR11841	RCR11841_f	0.769	1.3
rno	RCR11841	RCR11841_r	0.769	1.3
rno	RCR11842	RCR11842_f	0.751	1.33
rno	RCR11842	RCR11842_r	0.751	1.33
rno	RCR11843	RCR11843_f	1.15	0.871
rno	RCR11843	RCR11843_r	1.15	0.871
rno	RCR11844	RCR11844_f	1.02	0.981
rno	RCR11844	RCR11844_r	1.02	0.981
rno	RCR11845	RCR11845_f	0.769	1.3
rno	RCR11845	RCR11845_r	0.769	1.3
rno	RCR11846	RCR11846_f	0.751	1.33
rno	RCR11846	RCR11846_r	0.751	1.33
rno	RCR11847	RCR11847_f	1.15	0.871
rno	RCR11847	RCR11847_r	1.15	0.871
rno	RCR11848	RCR11848_f	1.02	0.981
rno	RCR11848	RCR11848_r	1.02	0.981
rno	RCR11849	RCR11849_f	0.769	1.3
rno	RCR11849	RCR11849_r	0.769	1.3
rno	RCR11850	RCR11850_f	0.751	1.33
rno	RCR11850	RCR11850_r	0.751	1.33
rno	RCR11851	RCR11851_f	1.15	0.871
rno	RCR11851	RCR11851_r	1.15	0.871
rno	RCR11852	RCR11852_f	1.02	0.981
rno	RCR11852	RCR11852_r	1.02	0.981
rno	RCR11853	RCR11853_f	0.769	1.3
rno	RCR11853	RCR11853_r	0.769	1.3
rno	RCR11854	RCR11854_f	0.751	1.33
rno	RCR11854	RCR11854_r	0.751	1.33
rno	RCR11855	RCR11855_f	1.15	0.871
rno	RCR11855	RCR11855_r	1.15	0.871
rno	RCR11856	RCR11856_f	1.02	0.981
rno	RCR11856	RCR11856_r	1.02	0.981
rno	RCR11857	RCR11857_f	0.769	1.3
rno	RCR11857	RCR11857_r	0.769	1.3
rno	RCR11858	RCR11858_f	0.751	1.33
rno	RCR11858	RCR11858_r	0.751	1.33
rno	RCR11859	RCR11859_f	1.15	0.871
rno	RCR11859	RCR11859_r	1.15	0.871
rno	RCR11860	RCR11860_f	1.02	0.981
rno	RCR11860	RCR11860_r	1.02	0.981
rno	RCR11861	RCR11861_f	0.769	1.3
rno	RCR11861	RCR11861_r	0.769	1.3
rno	RCR11862	RCR11862_f	0.751	1.33
rno	RCR11862	RCR11862_r	0.751	1.33
rno	RCR11863	RCR11863_f	1.15	0.871
rno	RCR11863	RCR11863_r	1.15	0.871
rno	RCR11864	RCR11864_f	1.02	0.981
rno	RCR11864	RCR11864_r	1.02	0.981
rno	RCR11865	RCR11865_f	0.769	1.3
rno	RCR11865	RCR11865_r	0.769	1.3
rno	RCR11866	RCR11866_f	0.751	1.33
rno	RCR11866	RCR11866_r	0.751	1.33
rno	RCR11867	RCR11867_f	1.15	0.871
rno	RCR11867	RCR11867_r	1.15	0.871
rno	RCR11868	RCR11868_f	1.02	0.981
rno	RCR11868	RCR11868_r	1.02	0.981
rno	RCR11869	RCR11869_f	0.769	1.3
rno	RCR11869	RCR11869_r	0.769	1.3
rno	RCR11870	RCR11870_f	0.751	1.33
rno	RCR11870	RCR11870_r	0.751	1.33
rno	RCR11871	RCR11871_f	1.15	0.871
rno	RCR11871	RCR11871_r	1.15	0.871
rno	RCR11872	RCR11872_f	1.02	0.981
rno	RCR11872	RCR11872_r	1.02	0.981
rno	RCR11873	RCR11873_f	0.769	1.3
rno	RCR11873	RCR11873_r	0.769	1.3
rno	RCR11874	RCR11874_f	0.751	1.33
rno	RCR11874	RCR11874_r	0.751	1.33
rno	RCR11875	RCR11875_f	1.15	0.871
rno	RCR11875	RCR11875_r	1.15	0.871
rno	RCR11876	RCR11876_f	1.02	0.981
rno	RCR11876	RCR11876_r	1.02	0.981
rno	RCR11877	RCR11877_f	0.769	1.3
rno	RCR11877	RCR11877_r	0.769	1.3
rno	RCR11878	RCR11878_f	0.751	1.33
rno	RCR11878	RCR11878_r	0.751	1.33
rno	RCR11879	RCR11879_f	2.3	1.74
rno	RCR11879	RCR11879_r	2.3	1.74
rno	RCR11880	RCR11880_f	2.04	1.96
rno	RCR11880	RCR11880_r	2.04	1.96
rno	RCR11881	RCR11881_f	1.54	2.6
rno	RCR11881	RCR11881_r	1.54	2.6
rno	RCR11882	RCR11882_f	0.751	1.33
rno	RCR11882	RCR11882_r	0.751	1.33
rno	RCR11883	RCR11883_f	1.15	0.871
rno	RCR11883	RCR11883_r	1.15	0.871
rno	RCR11884	RCR11884_f	1.02	0.981
rno	RCR11884	RCR11884_r	1.02	0.981
rno	RCR11885	RCR11885_f	0.769	1.3
rno	RCR11885	RCR11885_r	0.769	1.3
rno	RCR11886	RCR11886_f	0.751	1.33
rno	RCR11886	RCR11886_r	0.751	1.33
rno	RCR11887	RCR11887_f	1.15	0.871
rno	RCR11887	RCR11887_r	1.15	0.871
rno	RCR11888	RCR11888_f	1.02	0.981
rno	RCR11888	RCR11888_r	1.02	0.981
rno	RCR11889	RCR11889_f	0.769	1.3
rno	RCR11889	RCR11889_r	0.769	1.3
rno	RCR11890	RCR11890_f	0.751	1.33
rno	RCR11890	RCR11890_r	0.751	1.33
rno	RCR11891	RCR11891_f	1.15	0.871
rno	RCR11891	RCR11891_r	1.15	0.871
rno	RCR11892	RCR11892_f	1.02	0.981
rno	RCR11892	RCR11892_r	1.02	0.981
rno	RCR11893	RCR11893_f	0.769	1.3
rno	RCR11893	RCR11893_r	0.769	1.3
rno	RCR11894	RCR11894_f	2.76	1.45
rno	RCR11894	RCR11894_r	2.76	1.45
rno	RCR11895	RCR11895_f	2.76	1.45
rno	RCR11895	RCR11895_r	2.76	1.45
rno	RCR11896	RCR11896_f	2.76	1.45
rno	RCR11896	RCR11896_r	2.76	1.45
rno	RCR11897	RCR11897_f	2.76	1.45
rno	RCR11897	RCR11897_r	2.76	1.45
rno	RCR11898	RCR11898_f	2.76	1.45
rno	RCR11898	RCR11898_r	2.76	1.45
rno	RCR11899	RCR11899_f	2.76	1.45
rno	RCR11899	RCR11899_r	2.76	1.45
rno	RCR11900	RCR11900_f	2.76	1.45
rno	RCR11900	RCR11900_r	2.76	1.45
rno	RCR11901	RCR11901_f	2.21	1.81
rno	RCR11901	RCR11901_r	2.21	1.81
rno	RCR11902	RCR11902_f	2.76	1.45
rno	RCR11902	RCR11902_r	2.76	1.45
rno	RCR11903	RCR11903_f	2.76	1.45
rno	RCR11903	RCR11903_r	2.76	1.45
rno	RCR11904	RCR11904_f	1	3.98
rno	RCR11904	RCR11904_r	1	3.98
rno	RCR11905	RCR11905_f	1	3.98
rno	RCR11905	RCR11905_r	1	3.98
rno	RCR11906	RCR11906_f	2.76	1.45
rno	RCR11906	RCR11906_r	2.76	1.45
rno	RCR11907	RCR11907_f	2.76	1.45
rno	RCR11907	RCR11907_r	2.76	1.45
rno	RCR11908	RCR11908_f	1.08	0.926
rno	RCR11908	RCR11908_r	1.08	0.926
rno	RCR11909	RCR11909_f	2.16	1.85
rno	RCR11909	RCR11909_r	2.16	1.85
rno	RCR11910	RCR11910_f	2.16	1.85
rno	RCR11910	RCR11910_r	2.16	1.85
rno	RCR11911	RCR11911_f	1.08	0.926
rno	RCR11911	RCR11911_r	1.08	0.926
rno	RCR11912	RCR11912_f	2.16	1.85
rno	RCR11912	RCR11912_r	2.16	1.85
rno	RCR11913	RCR11913_f	2.16	1.85
rno	RCR11913	RCR11913_r	2.16	1.85
rno	RCR11914	RCR11914_f	2.16	1.85
rno	RCR11914	RCR11914_r	2.16	1.85
rno	RCR11915	RCR11915_f	4	4
rno	RCR11915	RCR11915_r	4	4
rno	RCR11916	RCR11916_f	2	2
rno	RCR11916	RCR11916_r	2	2
rno	RCR11917	RCR11917_f	2.85	1.4
